2200,300,0.2092,0.001273
2200,400,0.202,0.001045
2200,500,0.1943,0.001005
2200,600,0.1885,0.001034
2200,700,0.182,0.0006801
2200,800,0.171,0.0008851
2200,900,0.161,0.001224
2400,1000,0.09662,0.0005468
2400,100,0.1332,0.0005942
2400,1100,0.08972,0.000535
2400,1200,0.08279,0.0004509
2400,1300,0.07573,0.0002777
2400,1400,0.0682,0.0003576
2400,1500,0.06009,0.0003029
2400,1600,0.05187,0.0002482
2400,1700,0.04338,0.0001725
2400,1800,0.03484,0.0002436
2400,1900,0.02616,0.0001449
2400,2000,0.0184,9.231e-05
2400,200,0.1301,0.0009585
2400,2100,0.01144,4.421e-05
2400,2200,0.005847,2.362e-05
2400,2300,0.002065,6.903e-06
2400,300,0.1283,0.0009429
2400,400,0.1239,0.0008689
2400,500,0.1198,0.0007217
2400,600,0.1161,0.0006424
2400,700,0.1123,0.0004432
2400,800,0.1071,0.0006025
2400,900,0.1014,0.0005791
2600,1000,0.06169,0.000394
2600,100,0.08389,0.0004367
2600,1100,0.05838,0.0002847
2600,1200,0.05465,0.0002411
2600,1300,0.0502,0.0003094
2600,1400,0.04668,0.0002397
2600,1500,0.04233,0.0002282
2600,1600,0.03774,0.000171
2600,1700,0.03309,0.0002083
2600,1800,0.02842,0.0001486
2600,1900,0.02357,0.0001609
2600,2000,0.0187,0.0001093
2600,200,0.08167,0.0005646
2600,2100,0.01405,7.363e-05
2600,2200,0.009795,5.765e-05
2600,2300,0.006071,2.053e-05
2600,2400,0.003108,1.616e-05
2600,2500,0.001114,4.254e-06
2600,300,0.07945,0.0005411
2600,400,0.07767,0.000316
2600,500,0.07507,0.0004344
2600,600,0.07308,0.0004945
2600,700,0.06981,0.0003507
2600,800,0.06782,0.0002866
2600,900,0.06499,0.0004825
2800,1000,0.04002,0.0002877
2800,100,0.05313,0.0002057
2800,1100,0.03787,0.0002025
2800,1200,0.03586,0.0001444
2800,1300,0.03362,0.0001715
2800,1400,0.03139,0.0001844
2800,1500,0.0289,0.0001528
2800,1600,0.02656,8.575e-05
2800,1700,0.02388,0.0001211
2800,1800,0.02134,0.0001266
2800,1900,0.01863,6.972e-05
2800,2000,0.01579,8.816e-05
2800,200,0.05156,0.0003345
2800,2100,0.01312,7.702e-05
2800,2200,0.01032,6.59e-05
2800,2300,0.007699,3.176e-05
2800,2400,0.00534,3.188e-05
2800,2500,0.003298,1.683e-05
2800,2600,0.001688,8.67e-06
2800,2700,0.0006174,1.534e-06
2800,300,0.05046,0.0002714
2800,400,0.04887,0.0002784
2800,500,0.04725,0.0002461
2800,600,0.04586,0.0002401
2800,700,0.04455,0.0001801
2800,800,0.04317,0.0001874
2800,900,0.0413,0.0002515
3000,1000,0.0256,0.0001592
3000,100,0.03447,0.0001981
3000,1100,0.02487,0.0001573
3000,1200,0.02335,0.0001025
3000,1300,0.02229,7.666e-05
3000,1400,0.02114,0.0001207
3000,1500,0.01982,9.924e-05
3000,1600,0.01833,9.105e-05
3000,1700,0.01679,8.557e-05
3000,1800,0.01531,6.438e-05
3000,1900,0.01376,6.175e-05
3000,2000,0.01213,6.817e-05
3000,200,0.03347,0.0001837
3000,2100,0.01054,3.475e-05
3000,2200,0.008971,5.287e-05
3000,2300,0.00737,4.639e-05
3000,2400,0.005769,2.789e-05
3000,2500,0.004313,1.418e-05
3000,2600,0.002955,1.629e-05
3000,2700,0.001827,8.001e-06
3000,2800,0.0009351,4.986e-06
3000,2900,0.0003516,1.54e-06
3000,300,0.03234,0.0001282
3000,400,0.03155,0.0001481
3000,500,0.03053,0.0001509
3000,600,0.02958,0.0001622
3000,700,0.0287,0.0001426
3000,800,0.02767,9.251e-05
3000,900,0.02677,0.0001158
3200,1000,0.0168,9.969e-05
3200,100,0.02266,0.0001458
3200,1100,0.01607,9.105e-05
3200,1200,0.01565,0.000102
3200,1300,0.01489,8.047e-05
3200,1400,0.01409,8.828e-05
3200,1500,0.01325,8.559e-05
3200,1600,0.01258,6.634e-05
3200,1700,0.01169,5.918e-05
3200,1800,0.01075,4.594e-05
3200,1900,0.009876,5.555e-05
3200,2000,0.008962,4.655e-05
3200,200,0.02197,0.000115
3200,2100,0.007997,3.067e-05
3200,2200,0.00704,3.879e-05
3200,2300,0.006095,3.325e-05
3200,2400,0.005146,3.039e-05
3200,2500,0.004187,2.519e-05
3200,2600,0.003279,1.248e-05
3200,2700,0.002424,1.423e-05
3200,2800,0.001684,8.814e-06
3200,2900,0.001026,3.808e-06
3200,3000,0.0005275,2.087e-06
3200,300,0.02117,8.013e-05
3200,3100,0.0002021,8.555e-07
3200,400,0.0206,0.0001197
3200,500,0.01991,7.615e-05
3200,600,0.01922,7.703e-05
3200,700,0.01862,8.788e-05
3200,800,0.018,0.000105
3200,900,0.01733,9.434e-05
3400,1000,0.0111,6.309e-05
3400,100,0.01525,9.359e-05
3400,1100,0.01062,5.148e-05
3400,1200,0.01034,6.332e-05
3400,1300,0.009859,5.286e-05
3400,1400,0.00942,4.866e-05
3400,1500,0.00894,4.255e-05
3400,1600,0.008511,4.627e-05
3400,1700,0.008028,4.055e-05
3400,1800,0.007504,3.803e-05
3400,1900,0.006954,2.416e-05
3400,2000,0.006413,3.079e-05
3400,200,0.01466,7.239e-05
3400,2100,0.005843,2.758e-05
3400,2200,0.005295,2.657e-05
3400,2300,0.004734,2.27e-05
3400,2400,0.004156,1.644e-05
3400,2500,0.003577,1.953e-05
3400,2600,0.002983,1.407e-05
3400,2700,0.002417,1.432e-05
3400,2800,0.001894,1.022e-05
3400,2900,0.001403,6.433e-06
3400,3000,0.0009579,4.579e-06
3400,300,0.01409,5.172e-05
3400,3100,0.00059,2.588e-06
3400,3200,0.0003038,9.279e-07
3400,3300,0.0001193,3.473e-07
3400,400,0.01361,6.474e-05
3400,500,0.01307,7.85e-05
3400,600,0.01269,4.705e-05
3400,700,0.01237,8.091e-05
3400,800,0.01195,4.929e-05
3400,900,0.01147,3.524e-05
3600,1000,0.007459,3.232e-05
3600,100,0.01038,6.151e-05
3600,1100,0.007149,3.716e-05
3600,1200,0.006924,3.513e-05
3600,1300,0.006703,4.499e-05
3600,1400,0.0064,3.919e-05
3600,1500,0.006095,3.557e-05
3600,1600,0.005781,2.776e-05
3600,1700,0.005471,2.875e-05
3600,1800,0.005199,3.178e-05
3600,1900,0.004875,2.693e-05
3600,2000,0.004566,1.987e-05
3600,200,0.009961,6.85e-05
3600,2100,0.00419,1.999e-05
3600,2200,0.003891,2.032e-05
3600,2300,0.003527,2.056e-05
3600,2400,0.003185,9.227e-06
3600,2500,0.002815,1.404e-05
3600,2600,0.002469,1.077e-05
3600,2700,0.002122,9.342e-06
3600,2800,0.001775,1.024e-05
3600,2900,0.001424,8.186e-06
3600,3000,0.001116,4.05e-06
3600,300,0.009473,3.698e-05
3600,3100,0.0008194,3.679e-06
3600,3200,0.0005602,2.259e-06
3600,3300,0.0003422,1.211e-06
3600,3400,0.0001795,5.963e-07
3600,3500,7.18e-05,2.668e-07
3600,400,0.009114,4.198e-05
3600,500,0.008874,4.329e-05
3600,600,0.008498,3.477e-05
3600,700,0.008184,3.135e-05
3600,800,0.007987,4.693e-05
3600,900,0.007662,3.243e-05
3800,1000,0.005027,2.709e-05
3800,100,0.007256,4.198e-05
3800,1100,0.004835,2.115e-05
3800,1200,0.004666,2.17e-05
3800,1300,0.004574,2.643e-05
3800,1400,0.004346,2.472e-05
3800,1500,0.004188,2.195e-05
3800,1600,0.003983,1.599e-05
3800,1700,0.003785,2.253e-05
3800,1800,0.003605,1.273e-05
3800,1900,0.003433,1.823e-05
3800,2000,0.00323,1.439e-05
3800,200,0.006837,3.439e-05
3800,2100,0.003015,1.319e-05
3800,2200,0.0028,1.244e-05
3800,2300,0.002591,1.04e-05
3800,2400,0.002388,9.058e-06
3800,2500,0.002157,1.124e-05
3800,2600,0.001949,7.647e-06
3800,2700,0.001715,8.459e-06
3800,2800,0.001497,7.174e-06
3800,2900,0.001274,5.825e-06
3800,3000,0.001059,5.424e-06
3800,300,0.006521,2.69e-05
3800,3100,0.0008594,3.884e-06
3800,3200,0.0006675,3.287e-06
3800,3300,0.0004914,2.314e-06
3800,3400,0.000334,1.605e-06
3800,3500,0.0002069,1.142e-06
3800,3600,0.0001076,4.283e-07
3800,3700,4.411e-05,1.252e-07
3800,400,0.006249,2.939e-05
3800,500,0.006013,2.505e-05
3800,600,0.005791,4.105e-05
3800,700,0.00557,1.938e-05
3800,800,0.005393,2.349e-05
3800,900,0.005215,2.548e-05
4000,1000,0.003468,1.746e-05
4000,100,0.005133,2.357e-05
4000,1100,0.00333,1.624e-05
4000,1200,0.003226,1.753e-05
4000,1300,0.003108,1.62e-05
4000,1400,0.002989,1.441e-05
4000,1500,0.002897,1.706e-05
4000,1600,0.002761,1.639e-05
4000,1700,0.002643,1.095e-05
4000,1800,0.002515,1.473e-05
4000,1900,0.002404,1.466e-05
4000,2000,0.002288,1.109e-05
4000,200,0.004849,2.562e-05
4000,2100,0.002158,8.541e-06
4000,2200,0.002034,9.253e-06
4000,2300,0.001891,7.679e-06
4000,2400,0.001762,6.968e-06
4000,2500,0.001623,7.067e-06
4000,2600,0.001477,6.256e-06
4000,2700,0.00134,5.138e-06
4000,2800,0.0012,5.992e-06
4000,2900,0.001063,5.937e-06
4000,3000,0.0009232,3.68e-06
4000,300,0.0046,2.561e-05
4000,3100,0.0007913,3.737e-06
4000,3200,0.0006532,3.199e-06
4000,3300,0.0005247,3.643e-06
4000,3400,0.0004059,2.289e-06
4000,3500,0.0002985,1.967e-06
4000,3600,0.0002042,7.078e-07
4000,3700,0.0001251,5.57e-07
4000,3800,6.621e-05,2.749e-07
4000,3900,2.768e-05,6.586e-08
4000,400,0.004358,1.84e-05
4000,500,0.0042,2.143e-05
4000,600,0.003998,1.678e-05
4000,700,0.003872,1.297e-05
4000,800,0.003716,1.799e-05
4000,900,0.003601,1.296e-05
4200,1000,0.002422,9.596e-06
4200,100,0.003735,1.748e-05
4200,1100,0.002326,1.046e-05
4200,1200,0.002261,1.068e-05
4200,1300,0.002191,1.121e-05
4200,1400,0.002093,9.917e-06
4200,1500,0.002017,1.002e-05
4200,1600,0.001948,9.315e-06
4200,1700,0.001864,7.337e-06
4200,1800,0.001782,7.934e-06
4200,1900,0.001708,7.781e-06
4200,2000,0.001624,6.889e-06
4200,200,0.003513,2.078e-05
4200,2100,0.001543,6.05e-06
4200,2200,0.001469,6.001e-06
4200,2300,0.001385,5.808e-06
4200,2400,0.001292,6.074e-06
4200,2500,0.001206,6.802e-06
4200,2600,0.001123,4.786e-06
4200,2700,0.001035,5.472e-06
4200,2800,0.0009393,3.88e-06
4200,2900,0.0008487,3.37e-06
4200,3000,0.0007563,3.981e-06
4200,300,0.003296,2.067e-05
4200,3100,0.0006692,3.584e-06
4200,3200,0.0005768,2.89e-06
4200,3300,0.0004877,2.643e-06
4200,3400,0.0004092,1.955e-06
4200,3500,0.0003247,1.84e-06
4200,3600,0.0002513,1.382e-06
4200,3700,0.0001846,8.866e-07
4200,3800,0.0001271,6.462e-07
4200,3900,7.836e-05,3.833e-07
4200,4000,4.167e-05,1.948e-07
4200,400,0.003136,2.094e-05
4200,4100,1.779e-05,7.619e-08
4200,500,0.002953,1.052e-05
4200,600,0.002845,1.306e-05
4200,700,0.002717,1.463e-05
4200,800,0.002604,1.227e-05
4200,900,0.002515,8.569e-06
4400,1000,0.001725,8.302e-06
4400,100,0.002767,1.126e-05
4400,1100,0.001656,6.905e-06
4400,1200,0.001594,7.718e-06
4400,1300,0.001545,8.268e-06
4400,1400,0.001494,6.488e-06
4400,1500,0.001442,5.621e-06
4400,1600,0.001388,5.475e-06
4400,1700,0.001333,4.333e-06
4400,1800,0.001278,5.508e-06
4400,1900,0.001223,5.824e-06
4400,2000,0.001164,5.148e-06
4400,200,0.002597,1.344e-05
4400,2100,0.001127,5.854e-06
4400,2200,0.00107,4.947e-06
4400,2300,0.001013,4.517e-06
4400,2400,0.0009562,3.827e-06
4400,2500,0.0008985,5.059e-06
4400,2600,0.0008452,3.688e-06
4400,2700,0.0007833,3.466e-06
4400,2800,0.000723,3.834e-06
4400,2900,0.0006648,3.355e-06
4400,3000,0.0006046,2.761e-06
4400,300,0.002392,1.399e-05
4400,3100,0.0005456,2.632e-06
4400,3200,0.000488,2.562e-06
4400,3300,0.0004272,2.072e-06
4400,3400,0.0003699,1.775e-06
4400,3500,0.0003122,1.854e-06
4400,3600,0.0002583,1.367e-06
4400,3700,0.0002081,1.138e-06
4400,3800,0.0001597,8.705e-07
4400,3900,0.0001171,5.435e-07
4400,4000,7.996e-05,2.784e-07
4400,400,0.002263,1.413e-05
4400,4100,4.973e-05,2.08e-07
4400,4200,2.676e-05,1.088e-07
4400,4300,1.182e-05,5.409e-08
4400,500,0.00213,9.512e-06
4400,600,0.002044,9.532e-06
4400,700,0.00195,9.584e-06
4400,800,0.00186,9.573e-06
4400,900,0.001786,7.317e-06
4600,1000,0.001255,3.52e-06
4600,100,0.002103,7.685e-06
4600,1100,0.001204,4.301e-06
4600,1200,0.001155,5.353e-06
4600,1300,0.001122,6.098e-06
4600,1400,0.001079,5.294e-06
4600,1500,0.001043,4.316e-06
4600,1600,0.001006,4.637e-06
4600,1700,0.0009674,4.376e-06
4600,1800,0.0009294,4.17e-06
4600,1900,0.0008909,3.347e-06
4600,2000,0.0008555,4.27e-06
4600,200,0.001949,8.971e-06
4600,2100,0.0008225,3.459e-06
4600,2200,0.0007856,4.346e-06
4600,2300,0.0007491,2.33e-06
4600,2400,0.0007139,2.955e-06
4600,2500,0.0006795,3.617e-06
4600,2600,0.000636,3.708e-06
4600,2700,0.0005986,3.223e-06
4600,2800,0.0005599,2.289e-06
4600,2900,0.0005187,2.901e-06
4600,3000,0.0004794,2.447e-06
4600,300,0.001792,9.612e-06
4600,3100,0.000438,1.936e-06
4600,3200,0.0004012,1.531e-06
4600,3300,0.0003601,1.345e-06
4600,3400,0.0003215,1.694e-06
4600,3500,0.0002825,1.285e-06
4600,3600,0.000242,1.205e-06
4600,3700,0.0002041,1.036e-06
4600,3800,0.0001706,1.066e-06
4600,3900,0.0001349,6.789e-07
4600,4000,0.0001047,4.712e-07
4600,400,0.001677,7.607e-06
4600,4100,7.608e-05,4.239e-07
4600,4200,5.194e-05,2.054e-07
4600,4300,3.254e-05,1.435e-07
4600,4400,1.765e-05,7.5e-08
4600,4500,7.936e-06,2.934e-08
4600,500,0.001588,7.221e-06
4600,600,0.001499,5.989e-06
4600,700,0.001426,5.878e-06
4600,800,0.001354,5.719e-06
4600,900,0.001298,4.184e-06
4800,1000,0.0009268,4.474e-06
4800,100,0.001634,4.886e-06
4800,1100,0.0008837,3.904e-06
4800,1200,0.0008548,3.378e-06
4800,1300,0.0008236,2.889e-06
4800,1400,0.0007935,3.255e-06
4800,1500,0.000765,2.482e-06
4800,1600,0.0007415,2.954e-06
4800,1700,0.0007147,3.272e-06
4800,1800,0.0006881,3.032e-06
4800,1900,0.0006603,2.163e-06
4800,2000,0.0006358,2.758e-06
4800,200,0.001491,7.903e-06
4800,2100,0.0006072,2.574e-06
4800,2200,0.0005839,2.649e-06
4800,2300,0.0005592,2.554e-06
4800,2400,0.0005354,2.068e-06
4800,2500,0.0005108,2.48e-06
4800,2600,0.0004832,2.041e-06
4800,2700,0.0004573,2.064e-06
4800,2800,0.0004289,2.14e-06
4800,2900,0.0004043,2.158e-06
4800,3000,0.0003784,1.404e-06
4800,300,0.001368,1.142e-05
4800,3100,0.0003525,1.563e-06
4800,3200,0.0003244,1.196e-06
4800,3300,0.0002973,1.265e-06
4800,3400,0.0002694,1.201e-06
4800,3500,0.0002429,8.707e-07
4800,3600,0.0002172,1.056e-06
4800,3700,0.0001874,7.677e-07
4800,3800,0.0001613,7.596e-07
4800,3900,0.0001373,8.944e-07
4800,4000,0.0001129,5.219e-07
4800,400,0.001275,5.654e-06
4800,4100,9.063e-05,4.04e-07
4800,4200,6.909e-05,2.793e-07
4800,4300,5.062e-05,2.287e-07
4800,4400,3.464e-05,1.833e-07
4800,4500,2.193e-05,1.061e-07
4800,4600,1.186e-05,5.594e-08
4800,4700,5.494e-06,1.573e-08
4800,500,0.0012,4.786e-06
4800,600,0.001115,4.31e-06
4800,700,0.001061,3.813e-06
4800,800,0.001014,4.862e-06
4800,900,0.0009661,5.244e-06
5000,1000,0.0006931,2.829e-06
5000,100,0.001284,4.128e-06
5000,1100,0.0006657,2.438e-06
5000,1200,0.000643,2.547e-06
5000,1300,0.000615,2.49e-06
5000,1400,0.0005911,2.769e-06
5000,1500,0.0005713,2.725e-06
5000,1600,0.0005529,2.208e-06
5000,1700,0.0005353,2.486e-06
5000,1800,0.0005134,2.01e-06
5000,1900,0.0004953,2.162e-06
5000,2000,0.0004768,2.181e-06
5000,200,0.001163,5.125e-06
5000,2100,0.0004594,1.724e-06
5000,2200,0.0004385,1.749e-06
5000,2300,0.0004219,1.659e-06
5000,2400,0.00041,1.906e-06
5000,2500,0.0003866,1.705e-06
5000,2600,0.0003725,1.629e-06
5000,2700,0.0003539,1.405e-06
5000,2800,0.0003355,1.746e-06
5000,2900,0.0003167,1.315e-06
5000,3000,0.0002974,1.141e-06
5000,300,0.001065,6.086e-06
5000,3100,0.000279,1.262e-06
5000,3200,0.0002603,1.237e-06
5000,3300,0.0002413,1.128e-06
5000,3400,0.0002234,9.928e-07
5000,3500,0.0002037,1.114e-06
5000,3600,0.0001854,8.023e-07
5000,3700,0.0001654,6.374e-07
5000,3800,0.0001465,6.507e-07
5000,3900,0.0001283,6.187e-07
5000,4000,0.0001096,5.468e-07
5000,400,0.0009795,4.171e-06
5000,4100,9.271e-05,4.261e-07
5000,4200,7.693e-05,3.57e-07
5000,4300,6.136e-05,1.783e-07
5000,4400,4.68e-05,1.459e-07
5000,4500,3.452e-05,1.507e-07
5000,4600,2.361e-05,1.139e-07
5000,4700,1.489e-05,7.921e-08
5000,4800,8.152e-06,3.567e-08
5000,4900,3.831e-06,1.314e-08
5000,500,0.0009115,3.86e-06
5000,600,0.0008582,3.14e-06
5000,700,0.0008006,2.808e-06
5000,800,0.0007686,3.173e-06
5000,900,0.0007222,3.209e-06
