WR2000_N100,0.45,0.5336455089377287,4.8510707350978794,6.640658972481996
WR2800_N100,0.45,0.5336455089377287,2.0850487283600443,2.854235343522966
WR3200_N100,0.45,0.5336455089377287,0.9121637193236728,1.2486662260506243
WR3600_N100,0.45,0.5336455089377287,0.46341579610151923,0.6343725813161842
WR4000_N100,0.45,0.5336455089377287,0.2334252003520448,0.3195371157765519
WR4400_N100,0.45,0.5336455089377287,0.12456553559294793,0.17051848690073676
WR4800_N200,0.45,0.5336455089377287,0.07774558724600003,0.10642638702022864
WR2000_N100,0.5,0.42946773518480197,4.801930108707715,7.327411195348951
WR2800_N100,0.5,0.42946773518480197,2.06366765162444,3.1490132325274143
WR3200_N100,0.5,0.42946773518480197,0.902612987249856,1.3773246086711266
WR3600_N100,0.5,0.42946773518480197,0.45921303312832373,0.7007271334276389
WR4000_N100,0.5,0.42946773518480197,0.2285948403699854,0.3488198192407286
WR4400_N100,0.5,0.42946773518480197,0.12275590738942356,0.18731697249599247
WR4800_N200,0.5,0.42946773518480197,0.07672596907131653,0.11707848969473253
WR2000_N100,0.55,0.45931621535259815,4.801930108707715,7.0853277725795
WR2800_N100,0.55,0.45931621535259815,2.0561780266204615,3.033924890110981
WR3200_N100,0.55,0.45931621535259815,0.893758125458773,1.3187549849587137
WR3600_N100,0.55,0.45931621535259815,0.45551654138536846,0.6721222359514274
WR4000_N100,0.55,0.45931621535259815,0.22386673210185215,0.33031908803535964
WR4400_N100,0.55,0.45931621535259815,0.12129185075885103,0.17896814391589155
WR4800_N200,0.55,0.45931621535259815,0.07594682168247925,0.11206079903791595
WR2000_N100,0.6,0.3231983063717211,4.761232535542442,8.375000748055815
WR2800_N100,0.6,0.3231983063717211,2.0209853042060426,3.554910059146498
WR3200_N100,0.6,0.3231983063717211,0.8849238929572374,1.5565797742842173
WR3600_N100,0.6,0.3231983063717211,0.45133227556878697,0.7938927824451831
WR4000_N100,0.6,0.3231983063717211,0.21626850771984962,0.3804159743120594
WR4400_N100,0.6,0.3231983063717211,0.11847575216743679,0.20839866686236405
WR4800_N200,0.6,0.3231983063717211,0.07517589253199143,0.13223427998764237
WR2000_N100,0.65,0.3231983063717211,4.715856123358709,8.295183708424592
WR2800_N100,0.65,0.3231983063717211,1.9997200059291789,3.5175044320012416
WR3200_N100,0.65,0.3231983063717211,0.8660393972794853,1.5233619752695318
WR3600_N100,0.65,0.3231983063717211,0.4386481623416233,0.7715814466780427
WR4000_N100,0.65,0.3231983063717211,0.21349587867096714,0.37553892405561223
WR4400_N100,0.65,0.3231983063717211,0.11347233089117331,0.19959765648979025
WR4800_N200,0.65,0.3231983063717211,0.07362572533700738,0.12950753826253486
WR2000_N100,0.7,0.3231983063717211,4.618913259461311,8.12466135909622
WR2800_N100,0.7,0.3231983063717211,1.9507461391677734,3.4313594752699426
WR3200_N100,0.7,0.3231983063717211,0.8297835280470933,1.4595879567405035
WR3600_N100,0.7,0.3231983063717211,0.41615043986507383,0.7320079872504436
WR4000_N100,0.7,0.3231983063717211,0.20863459090441547,0.36698792630923843
WR4400_N100,0.7,0.3231983063717211,0.1109210862778486,0.19511002111689754
WR4800_N200,0.7,0.3231983063717211,0.07103043796397034,0.12494243174266842
WR2000_N100,0.75,0.3231983063717211,4.474791006856245,7.871150537188547
WR2800_N100,0.75,0.3231983063717211,1.8579213094534812,3.2680807417714157
WR3200_N100,0.75,0.3231983063717211,0.8100764005527392,1.4249231496185712
WR3600_N100,0.75,0.3231983063717211,0.3951491862404367,0.6950668142446166
WR4000_N100,0.75,0.3231983063717211,0.19859578870034383,0.3493296885859037
WR4400_N100,0.75,0.3231983063717211,0.10738004553916085,0.18888133587331338
WR4800_N200,0.75,0.3231983063717211,0.06763382542581337,0.11896779548292533
WR2000_N100,0.8,0.3231983063717211,4.086916488719758,7.188879853012696
WR2800_N100,0.8,0.3231983063717211,1.777115626525961,3.1259436690883984
WR3200_N100,0.8,0.3231983063717211,0.7376628971361532,1.2975479078600511
WR3600_N100,0.8,0.3231983063717211,0.3678067216651245,0.646971460874979
WR4000_N100,0.8,0.3231983063717211,0.18576724354659538,0.326764297280799
WR4400_N100,0.8,0.3231983063717211,0.10010666650051382,0.17608747326844432
WR4800_N200,0.8,0.3231983063717211,0.06446372585001434,0.11339159517753455
WR2000_N100,0.85,0.2900973876913402,3.8021109768495776,7.059157633987004
WR2800_N100,0.85,0.2900973876913402,1.6362656772091282,3.037959022456674
WR3200_N100,0.85,0.2900973876913402,0.6804875642584441,1.2634215606322279
WR3600_N100,0.85,0.2900973876913402,0.33402517199390785,0.6201650496741677
WR4000_N100,0.85,0.2900973876913402,0.16497954723460373,0.30630790037535194
WR4400_N100,0.85,0.2900973876913402,0.09103806062161124,0.1690250559579718
WR4800_N200,0.85,0.2900973876913402,0.06091839993249138,0.11310363914996616
