2000,200,0.5084305192735968,0.4639595883378591,0.972390107611456
2000,400,0.22725072797868823,2.1713313562471894,2.3985820842258776
2000,600,0.135919275478607,2.8897928723544837,3.0257121478330906
2000,1000,0.06529012605462893,3.981192353464958,4.046482479519587
2000,1400,0.04813282361108516,3.884755317022446,3.9328881406335308
2000,1800,0.025856583569679466,1.0272490112805945,1.053105594850274
2000,1900,0.02344877749805196,0.9680178125187552,0.9914665900168071
2400,400,0.40876015978167746,2.4187605906718437,2.8275207504535214
2400,600,0.23829495613882404,3.6439112495991646,3.8822062057379885
2400,800,0.1472322950735941,4.424509669294299,4.5717419643678925
2400,1000,0.13693963961076144,5.317591607259798,5.45453124687056
2400,1400,0.08266496952052255,6.148599690125608,6.231264659646131
2400,1800,0.058176724502544123,5.348806029478718,5.406982753981262
2400,2200,0.05212415570451819,1.6232322588476071,1.6753564145521254
2400,2300,0.021382071070620137,1.5258829639460356,1.5472650350166557
2800,200,0.8180053756489771,0.2605614351349326,1.0785668107839097
2800,400,0.5653537461612215,2.3841403523732847,2.9494940985345064
2800,600,0.3464053723890434,3.939270212534111,4.285675584923154
2800,800,0.24055935925223038,5.153934243873286,5.394493603125516
2800,1400,0.13242331972004834,7.249341829812005,7.381765149532053
2800,1800,0.09511810054614321,7.68778498224522,7.782903082791363
2800,2200,0.06412372841450056,6.816307981213629,6.880431709628129
2800,2600,0.0602919649453137,2.176660761862286,2.2369527268076
2800,2700,0.04353359590728954,2.0532307553436326,2.096764351250922
3200,200,0.8661279562861844,0.16998519111361826,1.0361131473998026
3200,400,0.7448924494531026,2.2827225963040574,3.02761504575716
3200,600,0.47503325764512433,4.386250664484994,4.861283922130118
3200,800,0.3060884944942327,5.446273339118711,5.752361833612944
3200,1000,0.23834446468289022,6.511208096343559,6.749552561026449
3200,1400,0.1927802840415498,7.907278194223006,8.100058478264556
3200,1800,0.1491763931662397,8.710602767885097,8.859779161051337
3200,3000,0.05036568668633018,2.7213418627139765,2.7717075494003067
3200,3100,0.05631182659318716,2.473392596817539,2.529704423410726
3600,200,0.7990880089404686,0.17180805734262006,0.9708960662830887
3600,400,0.847487370456965,2.003468118656316,2.8509554891132813
3600,600,0.5449596082475164,4.276017279069594,4.82097688731711
3600,800,0.37951018776842,5.687269634330217,6.0667798220986375
3600,1000,0.2858225216498203,6.697123904078882,6.982946425728703
3600,1400,0.23736904965906214,8.251050514225568,8.48841956388463
3600,1800,0.19088473654118834,9.627923302376207,9.818808038917394
3600,2200,0.15280077118370375,9.9690199613208,10.121820732504505
3600,2600,0.1085848083008403,9.666694834588093,9.775279642888933
3600,3000,0.10167876614875737,8.18380309344956,8.285481859598317
3600,3400,0.07830618888141312,3.2774952562768087,3.355801445158222
3600,3500,0.07329152464887881,3.052740539042374,3.1260320636912526
4000,200,0.8078509334193469,0.17566960493375522,0.983520538353102
4000,400,0.8662029178434321,1.7261493913078065,2.592352309151239
4000,600,0.5878435304007896,4.03562307385493,4.62346660425572
4000,800,0.42866627657564604,5.6866853345932915,6.115351611168937
4000,1000,0.3582969631226014,7.010269321098328,7.368566284220929
4000,1400,0.22880878865576948,8.538028829354458,8.766837618010227
4000,1800,0.21946538793444148,9.739352011211505,9.958817399145946
4000,2200,0.1720669946280574,10.4243368480515,10.596403842679557
4000,2600,0.15582032872730955,10.406333025448621,10.56215335417593
4000,3000,0.14696751181066678,10.205556672172229,10.352524183982895
4000,3400,0.12755639799975993,8.654091084611242,8.781647482611001
4000,3800,0.06601529977789017,3.7352137444361047,3.801229044213995
4000,3900,0.10178790031888339,3.7961869572269467,3.89797485754583
4400,200,0.7512188925587504,0.16680130287382644,0.9180201954325768
4400,400,0.837782699646067,1.5152137372342065,2.3529964368802734
4400,600,0.6000387923096177,3.6843126261965624,4.28435141850618
4400,800,0.5048458535418597,5.602677615984118,6.107523469525978
4400,1000,0.4037814543274523,6.868850860507368,7.27263231483482
4400,1400,0.30855051940127154,8.906102594345619,9.21465311374689
4400,1800,0.24170523818991804,10.145971147754349,10.387676385944266
4400,2200,0.23308809646366743,10.540929951861447,10.774018048325114
4400,2600,0.16807723389598134,11.12423239723438,11.292309631130362
4400,3000,0.1514426255530381,10.97089482041247,11.122337445965508
4400,3400,0.11671662510682557,10.760717930641743,10.877434555748568
4400,3800,0.11478687880575891,9.187613043471902,9.302399922277662
4400,4200,0.07782952757519547,4.231927167953629,4.309756695528825
4400,4300,0.08573975989057042,4.313024824954595,4.398764584845165
4800,200,0.6400630057355802,0.14431710942746323,0.7843801151630434
4800,400,0.8209248939871514,1.4404720534823405,2.2613969474694917
4800,600,0.7357705599824711,3.423404959042187,4.159175519024658
4800,800,0.5871865418943338,5.262623135483461,5.849809677377795
4800,1000,0.3917805166345663,6.766641801231586,7.158422317866152
4800,1400,0.2579239996695081,8.876421233792936,9.134345233462444
4800,1800,0.26829851791253756,10.28496812345918,10.553266641371717
4800,2200,0.2197357249544214,10.839185835119437,11.058921560073859
4800,2600,0.2387501294206003,11.264019212223943,11.502769341644543
4800,3000,0.2143098787777431,11.197614012372622,11.411923891150366
4800,3800,0.12108315626121807,10.70639636912918,10.827479525390398
4800,4200,0.1325060609288503,9.288463961336342,9.420970022265193
4800,4600,0.08000174945884048,4.901801205205083,4.981802954663923
4800,4700,0.08600627721412245,4.819515414721485,4.905521691935607
