2000,200,0.4615377555507893,0.13531216025000128,0.1210074098932461,0.05584559591643899,0.050105703799810435,0.009719007344060173
2000,400,0.49112731669804455,0.16214388607560956,0.141184586682048,0.07471834930054758,0.06754519509876308,0.023964510921935883
2000,600,0.5042637974762425,0.17749342772584184,0.15195306043977508,0.08651164215143278,0.07939283811833488,0.030232336693558542
2000,1000,0.5155758878241442,0.19482388045098342,0.16535567131459017,0.09928277010655345,0.09304474031402071,0.04042253254641875
2000,1400,0.5073869949132568,0.20161144943455928,0.16687072115339438,0.09971474610988179,0.09375183737094082,0.03929114336795794
2000,1800,0.48104895343162124,0.15933342816432258,0.09449127425377002,0.0413805839512305,0.03857696425367874,0.010521967284151992
2000,1900,0.517769714410441,0.15104076240539704,0.09158324468498305,0.03333224393794036,0.030889773661682125,0.00990456987488229
2400,200,0.5218070216107635,0.1318637166866046,0.11864589875992976,0.055808338527458354,0.0506320934327645,0.009773557322722686
2400,400,0.5565797419969877,0.1662850225773906,0.14342062190408458,0.0815214163769902,0.07378136944122675,0.028242318217248735
2400,600,0.5698283302125294,0.18431709161017637,0.1573786900307457,0.09243699354223449,0.0855965367267182,0.03877230511966802
2400,800,0.5857035483315168,0.2007834352199164,0.1696006130156779,0.10366037315954776,0.09672565006429859,0.04566221129656476
2400,1000,0.6006930413269241,0.20822270730005996,0.1754669093620469,0.11022342439480359,0.10348264505662927,0.05448869105102765
2400,1400,0.6150550684536187,0.2215365972205379,0.19026651220069904,0.12155486049741979,0.11484299101103516,0.062235904825185415
2400,1800,0.6233163587661973,0.22780636027011245,0.18591132806593877,0.11374287647984653,0.10728342280531777,0.054016029392115555
2400,2200,0.6227029528030336,0.19459605818398956,0.10951355306615278,0.050123209734058184,0.046971607995508945,0.016738775654632613
2400,2300,0.6582076364434041,0.18687137962491612,0.10985792739019114,0.044090803230206393,0.04095521689032606,0.015456270772382328
2800,200,0.5615718172329454,0.12640894186440982,0.11551419198058985,0.055419089883207075,0.05090301336637564,0.010806733364179978
2800,400,0.5985748917877152,0.16780344167598302,0.14497816608836633,0.08328156568254227,0.07547213110183495,0.029456764003066606
2800,600,0.6219288559303117,0.18927091552009823,0.16198774964258528,0.09717133713907013,0.09031822004706283,0.04280447541894087
2800,800,0.6388269299416524,0.20018504838134138,0.16998295896260784,0.10696016823263829,0.10011784052368113,0.05389269879044202
2800,1400,0.683498194342332,0.2286011982472495,0.1965155571512791,0.12872389426653938,0.12169414822552747,0.07373422053756089
2800,1800,0.7080108695165247,0.241400592311907,0.2076290576349351,0.1346168931820579,0.1272959636390919,0.07774904609705403
2800,2200,0.7242138675583687,0.2509494825565881,0.20436468510596725,0.12786688742383695,0.12050147046283341,0.0687369362843689
2800,2600,0.7245867333679942,0.22068413653336985,0.12316711931440413,0.05765101338865125,0.054014640561699356,0.02234320794580168
2800,2700,0.7483945892167604,0.2086322860016687,0.12186728378411306,0.050766050214829696,0.04738274164557732,0.02094501495228353
3200,200,0.582199090235202,0.12220784523372094,0.11221886610481001,0.05430747281400179,0.049711010321907216,0.010394024244866863
3200,400,0.628131547131977,0.1685829747217042,0.1458443946880972,0.08534526057076801,0.07754888782515812,0.030229145580603498
3200,600,0.6575711402251531,0.1916472038499412,0.16382122334018123,0.10168217673738708,0.09455555446804964,0.04855585987361339
3200,800,0.6794191122019237,0.20427555946711906,0.17424327604315443,0.11151660907511399,0.10442415017312918,0.057459517395219206
3200,1000,0.6978054220332692,0.21697312899173415,0.18362112814436524,0.11910465213879777,0.11183675566055244,0.06741064917662624
3200,1400,0.7305258040110195,0.23203069722690228,0.20035295066862896,0.13301191777480512,0.12505903732391313,0.08091178128082771
3200,1800,0.7545935015247718,0.23964800595236938,0.2083588625220075,0.14011685202298155,0.13236976963861916,0.0884761579334808
3200,3000,0.794049817152202,0.2337065695940938,0.13293200829742494,0.06452529051911045,0.06046910143865152,0.02769282941452032
3200,3100,0.8115242463586002,0.22094142212673926,0.1313885668062547,0.057424855967190006,0.053483682936787694,0.025272748712348324
3600,200,0.5900302116516042,0.1182103192303481,0.1085107881908921,0.052567036276243706,0.04833228417292974,0.009740271530404231
3600,400,0.639823571371583,0.16373322937054782,0.14170544599612406,0.08322374213727851,0.07550884931485391,0.02847435235812177
3600,600,0.6757505572341853,0.18890155978587628,0.16291199304221834,0.1022248409848616,0.09438876358499385,0.04815743668501884
3600,800,0.7054131313070302,0.20497288970201433,0.17475863943847622,0.11223407892527122,0.10522887487955487,0.06059192154048588
3600,1000,0.7273464779278854,0.21789362924462818,0.18510501747665142,0.12071732967383314,0.11376661389152033,0.06975676780431092
