2000,200,1.8168445212896287,2.0556986469143377,3.8725431682039666,1.2259508617186958
2000,400,5.8584651417305835,0.9756310446629496,6.834096186393533,5.318048293055698
2000,600,8.101047598203557,0.6458502118731914,8.74689781007675,7.9283206539951445
2000,1000,9.89661282953373,0.3650019513391223,10.261614780872852,9.909703635292953
2000,1400,10.53106925416025,0.24812132394971181,10.779190578109963,10.457137829200365
2000,1800,3.7167616303513817,0.11339736209367436,3.8301589924450563,3.753072038068764
2000,1900,2.677478241260515,0.14367658060794378,2.8211548218684586,2.7390553636045025
2400,400,5.8851483936636715,1.3035919889900096,7.188740382653681,5.0106604739449585
2400,600,8.873102345410778,0.7844742139971282,9.657576559407907,8.465966348011749
2400,800,10.099701497904158,0.507391872598977,10.607093370503135,9.901960231328575
2400,1000,11.009367984887076,0.4861406956394663,11.495508680526543,10.922090832808557
2400,1400,12.787765220991092,0.34236319085886346,13.130128411849956,12.727704245564546
2400,1800,11.649641785798236,0.2496929441894848,11.899334729987721,11.51247977414472
2400,2200,4.347927894691714,0.1748782278673779,4.522806122559092,4.3966846477367225
2400,2300,3.654633460931123,0.1541620034605457,3.8087954643916686,3.682266041631119
2800,200,0.9311606796805026,2.5109867930754812,3.442147472755984,0.6149852505718014
2800,400,6.1552080476957105,1.5529554173049742,7.708163465000685,4.8633212906155405
2800,600,8.8425320944346,0.9648175193597827,9.807349613794383,8.307960028230935
2800,800,10.492154491735517,0.7165465645452394,11.208701056280757,10.210421051381761
2800,1400,13.245803296196632,0.39023756561518497,13.636040861811818,13.258401816012388
2800,1800,13.797943550658344,0.28130529639486973,14.079248847053213,13.672215522616664
2800,2200,12.8146676226878,0.2574954779786501,13.072163100666451,12.655608866879321
2800,2600,5.0378907840892495,0.19091961787591094,5.228810401965161,5.030995589771834
2800,2700,4.318134963752219,0.1453203878358603,4.463455351588079,4.341211935095726
3200,200,0.7608154301174608,2.5875488485467346,3.3483642786641954,0.5204518613415798
3200,400,5.391772390195772,1.8061463783371727,7.197918768532945,4.363105317367299
3200,600,8.578651031963723,1.061705232293797,9.64035626425752,7.913228802743117
3200,800,11.060368531667866,0.7312436809143984,11.791612212582264,10.62674730752597
3200,1000,11.94357915818218,0.6405732704259193,12.5841524286081,11.698111342167852
3200,1400,13.850665267938584,0.39718184525250605,14.24784711319109,13.706888519547467
3200,1800,14.54487995531481,0.24765069301985523,14.792530648334665,14.46781018526563
3200,3000,6.082760235827474,0.1652403925750729,6.248000628402547,6.053624207171884
3200,3100,5.053170738124763,0.13404906129969052,5.1872197994244535,5.062770993617415
