2000	0.012	0.004	0.006	0.012	0.024	0.036	
2400	0.014	0.006	0.009	0.014	0.029	0.044	
2800	0.017	0.008	0.011	0.017	0.03	0.053	
3200	0.026	0.012	0.017	0.026	0.044	0.077	
3600	0.042	0.019	0.027	0.042	0.07	0.118	
4000	0.008	0.003	0.005	0.008	0.013	0.021	
4400	0.013	0.006	0.008	0.013	0.022	0.037	
4800	0.022	0.009	0.014	0.022	0.038	0.065	
