2000	0.002	0.001	0.001	0.002	0.004	0.006	
2400	0.002	0.001	0.001	0.002	0.005	0.007	
2800	0.004	0.001	0.002	0.004	0.007	0.011	
3200	0.006	0.002	0.003	0.006	0.011	0.017	
3600	0.01	0.004	0.006	0.01	0.019	0.031	
4000	0.002	0.001	0.001	0.002	0.004	0.006	
4400	0.004	0.001	0.002	0.004	0.007	0.011	
4800	0.007	0.002	0.004	0.007	0.014	0.021	
