2000	0.006	0.001	0.002	0.006	0.013	0.019	
2400	0.008	0.002	0.003	0.008	0.015	0.023	
2800	0.013	0.004	0.006	0.013	0.025	0.038	
3200	0.023	0.006	0.011	0.023	0.047	0.071	
3600	0.045	0.012	0.021	0.045	0.091	0.137	
4000	0.009	0.002	0.004	0.009	0.019	0.028	
4400	0.018	0.004	0.008	0.018	0.036	0.054	
4800	0.035	0.008	0.016	0.035	0.07	0.105	
