2000	0.267	0.003	0.021	0.267	0.537	0.81	
2400	0.213	0.004	0.018	0.213	0.428	0.645	
2800	0.178	0.003	0.014	0.178	0.358	0.54	
3200	0.124	0.001	0.006	0.124	0.249	0.375	
3600	0.084	0.001	0.005	0.084	0.169	0.255	
4000	0.013	0.0	0.001	0.013	0.027	0.04	
4400	0.035	0.0	0.002	0.035	0.07	0.105	
4800	0.054	0.0	0.003	0.054	0.109	0.165	
